0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
0.58762795,0.49558195,0.6577426,0.4895483,0.48718047,0.5353942,0.54555285,0.4945699,0.43005306,0.53515565,0.44495445,0.47190875,0.4585252,0.54203844,0.58652925,1.0,0.47734755,0.54085183,0.6681046,0.48105547,0.10391887,0.075063854,0.068648525,0.09116184,0.059408072,0.11607816,0.026592463,0.08631564,0.11419299,0.1455774,0.03512286,0.05632117,0.00033149868,0.057270277,0.090316534,0.09993537,0.099256836,-0.008964509,0.12823193,0.1628542,0.10884365,0.09331088,0.06858997,0.03630349,0.04651468,0.0556254,0.0187582,0.08223609,0.009642452,0.06643738,0.07272491,0.07668542,0.042124774,0.03293089,0.023446945,0.07534331,0.04294726,0.06933475,0.027436396,-0.029079998,0.07405229,0.04809302,0.005034115,-0.009159878,0.1322834,0.08184544,0.021753494,0.081517026,0.10947394,0.1400548,0.07967323,0.10637131,0.06506475,0.1747579,0.20335427,0.08641203,0.16733235,0.064830214,0.14978981,0.091795266,0.15555662,0.18998104,0.07865465,0.01539072
0.5076329,0.7029309,0.43761367,0.46730345,0.5063113,0.4446576,0.46516454,0.42847258,0.541174,0.5954263,0.57329285,0.412418,0.40490785,0.50801563,0.5374907,0.47734755,0.99999994,0.6055192,0.5500276,0.4627515,0.18938853,0.21437046,0.17817205,0.18473867,0.1624307,0.1695507,0.1873944,0.20256415,0.12854359,0.22345561,0.15859532,0.123298384,0.0962594,0.009907823,0.11688128,0.13994771,0.24745393,0.13658375,0.24665782,0.21575265,0.36388704,0.13597764,0.14959472,0.15690391,0.15622365,0.13351896,0.08867576,0.12758048,0.15066627,0.18428253,0.107084826,0.14871874,0.128144,0.07730593,0.102436006,0.026876127,0.07685375,0.09930429,0.1962218,0.09973562,0.2461142,0.08710329,0.14474958,0.050351948,0.12283029,0.13049637,0.13044594,0.12276475,0.056576956,0.050070193,0.09745327,0.04676305,0.09902528,0.1781044,0.051188648,0.1535221,0.20432328,0.040011473,0.11200683,0.22649172,0.18749258,0.212919,0.14285584,0.048313368
0.5401997,0.5648872,0.38939118,0.46435285,0.43117917,0.56916046,0.5664403,0.522813,0.50176275,0.49984458,0.61368245,0.56463677,0.3928422,0.55680156,0.66128695,0.54085183,0.6055192,0.9999999,0.56419885,0.5022625,0.13926153,0.07785919,0.08706937,0.1327688,0.05098343,0.15095042,0.16546795,0.15806836,0.09656567,0.07848348,0.24252023,0.18667608,0.069505766,0.0063290987,0.10984932,0.18526079,0.12624381,-0.009088557,0.1516005,0.107695304,0.14862972,0.091508105,0.059660047,0.03360767,0.06142622,0.0592548,0.01674321,0.07660457,0.094353296,0.09855196,0.044252142,0.014697988,0.17068195,0.12565845,0.083723225,-0.0064335302,0.03617365,0.11117652,0.04598252,-0.06453391,0.079795286,0.04054372,0.046595052,0.013733191,0.11916057,0.02621905,0.081303075,0.05816989,0.039322298,0.046661265,0.191086,0.089428104,0.025407989,0.06892605,0.059140325,0.07125601,0.1388957,0.012844374,0.008538444,0.162004,0.095030874,0.12584057,0.015757881,-0.06467897
0.6087818,0.55205894,0.46398467,0.537679,0.5834868,0.5873147,0.5911667,0.63301206,0.57649076,0.54167163,0.48983282,0.5426703,0.56229806,0.6914387,0.6475546,0.6681046,0.5500276,0.56419885,1.0000002,0.5168746,0.16565946,0.098239414,0.14737011,0.14652514,0.06524104,0.15640424,0.07924028,0.11995661,0.15656671,0.1900869,0.047533717,0.07527992,0.008605342,0.043154888,0.12251816,0.15546118,0.08405167,0.046681933,0.13617386,0.19170314,0.17051792,0.1241826,0.08734435,0.08661407,0.102767065,0.07005159,0.019816715,0.07932983,0.016825259,0.055423036,0.060069818,0.10307586,0.012150297,0.0030394872,0.04339018,0.10672663,0.031174766,0.12167367,0.012470992,-0.019463241,0.06654775,0.025916843,0.040072486,-0.037207205,0.15960117,0.08635184,0.060536064,0.09289283,0.073563024,0.0702996,0.07827674,0.12174318,0.09587919,0.15447739,0.10146163,0.1084802,0.19329667,0.043428145,0.13454819,0.06171254,0.18957102,0.1687985,0.056063995,-0.026152238
0.5479064,0.49949837,0.42461455,0.6263428,0.48829556,0.47135058,0.48480672,0.5133476,0.4913931,0.67816174,0.47335875,0.5071615,0.3562941,0.49356112,0.5398679,0.48105547,0.4627515,0.5022625,0.5168746,1.0,0.09613418,0.0707649,0.07454081,0.08349594,0.0148060415,0.094509274,0.051607788,0.06656554,0.07059254,0.07081112,0.06818524,0.07507184,0.020205854,0.038734116,0.039171074,0.099400625,-0.015893389,-0.046276413,0.024844911,0.10152742,0.1530554,0.015681034,0.12656263,0.13329113,0.13913569,0.11386345,0.08114557,0.12587541,0.08519068,0.112571985,0.12170148,0.09230091,0.10715674,0.10046953,0.10398337,0.0521214,0.038247168,0.16513619,0.09481144,-0.008518312,0.0419486,0.04074328,0.07691726,0.007095199,0.122530565,0.09739651,0.06995464,0.112957455,0.06761402,0.027879326,0.120316,0.07835192,0.13542387,0.12749527,0.08038541,0.15641603,0.14236751,0.030385902,0.10808515,0.08278333,0.19672786,0.13645446,0.021047097,0.02645155
0.18452403,0.28322566,0.06675476,0.11936896,0.16026361,0.0718508,0.07965416,0.11102023,0.16667159,0.11578081,0.056339655,0.073769376,0.06260667,0.11137491,0.14436287,0.10391887,0.18938853,0.13926153,0.16565946,0.09613418,1.0000002,0.72279364,0.93329096,0.9824525,0.6501605,0.96508014,0.7173447,0.75569,0.81450224,0.70886457,0.6566573,0.551908,0.6653732,0.53479815,0.7768235,0.49514478,0.687631,0.6950343,0.7098608,0.60537285,0.6552963,0.67659914,0.38743,0.2800323,0.29618168,0.38937515,0.2668106,0.37729725,0.33173645,0.34628564,0.32104534,0.19974509,0.19310436,0.1897463,0.24935609,0.059324615,0.27409634,0.22821732,0.18862635,0.18830895,0.36506584,0.27605873,0.30636546,0.22937989,0.44253713,0.26404107,0.40668958,0.32595974,0.4207554,0.28667283,0.1980973,0.18766218,0.21877404,0.30552554,0.26080212,0.31210288,0.19785115,0.3111261,0.19572219,0.19225252,0.24192427,0.28060222,0.25396305,0.10261059
0.12272049,0.2619036,0.028211253,0.06768091,0.18600342,0.020117603,0.027290398,0.056963243,0.15073901,0.14313662,0.02820628,0.037209097,-0.027201269,0.06499694,0.1394976,0.075063854,0.21437046,0.07785919,0.098239414,0.0707649,0.72279364,0.99999994,0.77327174,0.7181594,0.63561296,0.67271197,0.57083946,0.63491976,0.7312045,0.6188147,0.536359,0.4241552,0.5472902,0.43515503,0.6153282,0.45295343,0.5964755,0.6218004,0.55169296,0.5708072,0.60040873,0.53075063,0.27795708,0.25722486,0.27406174,0.2645077,0.21005657,0.25069183,0.24961591,0.28543133,0.33347827,0.17837173,0.1627586,0.096623704,0.14386554,0.0102982875,0.23283307,0.27266532,0.19390517,0.20554034,0.31329212,0.13635007,0.26623052,0.1211233,0.41292146,0.5906236,0.37861758,0.37757814,0.4400654,0.28206682,0.27157772,0.23384619,0.35855106,0.38605207,0.2646199,0.36560023,0.32586348,0.3387254,0.2245071,0.27499232,0.35773575,0.33320713,0.31844133,0.21383318
0.168993,0.28202873,0.060536552,0.12874302,0.15533656,0.038104367,0.045273002,0.08514554,0.13228494,0.11506177,0.032742813,0.0368879,0.0446907,0.09220351,0.1412772,0.068648525,0.17817205,0.08706937,0.14737011,0.07454081,0.93329096,0.77327174,1.0,0.92104554,0.6827133,0.8864937,0.65082616,0.6972201,0.8423743,0.7053926,0.58424693,0.4761979,0.6165318,0.5022139,0.74163115,0.500777,0.6534467,0.7025565,0.6360964,0.6150208,0.68489033,0.63365597,0.34256965,0.2952214,0.33314937,0.33553988,0.28188425,0.319214,0.26050025,0.25904056,0.32288444,0.1706256,0.13052434,0.09287366,0.18856767,0.046106957,0.22351658,0.22647454,0.16781203,0.1897944,0.3043477,0.19221386,0.29109144,0.19892928,0.4503395,0.30840367,0.3912588,0.35881245,0.39818072,0.26402077,0.17880654,0.14727978,0.22820258,0.35678098,0.2284649,0.33612183,0.21025789,0.29960844,0.18082017,0.19992882,0.2637454,0.27337676,0.27100018,0.13723728
0.20575589,0.27391362,0.04572985,0.10980952,0.1658116,0.06436917,0.06508962,0.09163001,0.14899485,0.09025725,0.053644463,0.07263935,0.06942905,0.084288165,0.13990214,0.09116184,0.18473867,0.1327688,0.14652514,0.08349594,0.9824525,0.7181594,0.92104554,1.0,0.7009527,0.95125085,0.70650417,0.7640175,0.7900661,0.68709505,0.63877976,0.5682323,0.6499214,0.5138174,0.75460786,0.48203212,0.67591596,0.68326205,0.7027869,0.5800353,0.63148695,0.6654719,0.38343513,0.2717048,0.29025257,0.4140144,0.30028802,0.37119764,0.33343336,0.36100352,0.3091752,0.18524382,0.18388993,0.21446641,0.2513219,0.042454667,0.2666671,0.26273403,0.19205007,0.18381265,0.36654487,0.27386713,0.30076814,0.26211622,0.45740592,0.26775897,0.38679862,0.3286385,0.43308824,0.25628546,0.18840939,0.19494905,0.21730085,0.29187095,0.2386162,0.31068498,0.20723516,0.3441995,0.18659332,0.19077586,0.24208796,0.27348873,0.25059396,0.09435909
0.18278512,0.20697625,0.013623308,0.02073121,0.12836523,0.06020496,0.028888749,0.0117363725,0.12810764,0.08735944,0.003576764,0.055047788,0.07078974,0.006558759,0.12423015,0.059408072,0.1624307,0.05098343,0.06524104,0.0148060415,0.6501605,0.63561296,0.6827133,0.7009527,1.0000001,0.65073025,0.5684622,0.63441586,0.64024776,0.50771624,0.49797302,0.50045127,0.48478484,0.38178104,0.5680786,0.5131224,0.53121257,0.5617918,0.5778364,0.47482193,0.483076,0.5510447,0.15528041,0.115743,0.131237,0.20802146,0.35106695,0.15793258,0.20143199,0.21218768,0.20026079,0.044406604,0.07317152,0.13637593,0.13435496,-0.051425856,0.13299266,0.34295815,0.054000665,0.12318708,0.2678786,0.13208751,0.17860308,0.15262225,0.46740767,0.30485094,0.32093555,0.35936898,0.45700613,0.24989161,0.26495504,0.2839582,0.2876952,0.32065004,0.30213767,0.3315558,0.32477027,0.46653616,0.21519363,0.28361303,0.3489188,0.33550686,0.29950327,0.21961644
0.2011359,0.27869993,0.059200976,0.1256726,0.15048032,0.078084014,0.09738263,0.09970979,0.16121066,0.116287515,0.046458244,0.100900136,0.053049643,0.08558105,0.15493752,0.11607816,0.1695507,0.15095042,0.15640424,0.094509274,0.96508014,0.67271197,0.8864937,0.95125085,0.65073025,1.0,0.6611973,0.76275444,0.78969765,0.66573656,0.6244993,0.509912,0.58939326,0.5126594,0.721167,0.4634915,0.6147354,0.642714,0.68648255,0.5941184,0.58115596,0.650715,0.3732473,0.26176068,0.28314015,0.37998968,0.27761406,0.41399416,0.29199934,0.355697,0.30696696,0.17920661,0.17580384,0.17040682,0.21914867,0.06768108,0.23882991,0.20593348,0.13848521,0.15310569,0.32648778,0.2638055,0.2780136,0.2216075,0.49951792,0.26384163,0.3943015,0.36242646,0.42259115,0.2853831,0.20980793,0.20197073,0.22459492,0.29715604,0.27818745,0.31561428,0.2296655,0.30824217,0.19341391,0.17758368,0.25349173,0.270467,0.25810814,0.10770926
